786433	723764
1441797	385271
1441797	850544
7	105546
917515	928318
12	549859
12	1309377
131090	911694
131090	1029118
131090	244995
131090	830496
131090	679837
524309	43715
524309	150588
524309	1087950
131097	453908
131097	1256003
131097	606875
131097	640335
240303	169459
917538	382789
39	427282
39	1055810
524334	390843
524334	540325
524334	872822
1048625	404764
131123	51763
131123	1479236
57	335421
57	1041928
57	428036
57	193803
57	568150
57	892537
57	1377806
1004895	73421
1004895	438389
262209	885988
1441860	37152
1441860	1162453
1441860	419759
1441860	1439488
1441860	492967
1441860	1026472
1441860	1023171
1179723	424118
1179723	551690
1179723	883486
1179723	1046405
1179723	1276263
524370	125386
524370	718777
524370	1116872
524370	552192
524370	1283329
524370	1445354
279332	41033
279332	957635
279332	1293051
279332	1452800
524388	1482837
524388	59974
524388	981231
524388	624088
524388	1090895
102	310360
102	538785
262257	337191
393335	25078
393335	562007
393335	641619
393335	1081064
262264	895115
262264	1501686
524413	320905
524413	350266
524413	1188293
524413	1221767
393346	179170
393346	313798
393346	803870
1048709	453244
1048709	791655
1048709	654930
1048709	609685
917648	137453
917648	1482480
43715	150588
43715	524309
43715	1087950
655531	890328
262322	1229316
181	959846
262331	451697
917695	411218
917695	809081
917695	953363
655558	221488
393429	470728
215	42786
215	324196
215	336221
215	424568
215	1153840
215	607022
215	109856
215	406139
215	453173
215	1044368
131288	778912
1310948	18474
1310948	307696
917734	415174
917734	515041
917734	1477449
917734	152607
393454	1043026
393454	131476
655602	91729
655602	222160
655602	333320
655602	386190
655602	393065
655602	456957
655602	1114566
655602	1208472
655602	1214496
655602	1427599
262391	568516
393465	294897
524539	580392
524539	1186848
262396	1005466
1442045	1147696
1442045	1175954
262398	544314
262398	544579
262398	746981
262398	184071
524545	485046
1310978	1264816
786701	372034
786701	94263
786701	927796
786701	1332160
786701	125386
917775	395910
917775	1084538
917777	1293819
655639	10306
655639	80070
655639	179221
655639	10025
655639	643252
655639	484480
655639	848146
655639	1112909
1311005	411700
1529222	819492
1529222	861072
1529222	1387371
524583	58377
524583	554681
524583	106026
524583	395652
524583	176301
524583	1165896
524583	186840
524583	476836
262440	248567
262440	432060
262440	35961
262440	41170
262440	850883
262440	315603
262440	342827
262440	577727
917801	306116
917801	782738
1442098	116265
1442098	302000
1442098	204809
1442098	858291
917820	727454
917820	843026
917820	1065974
131393	74831
131393	246868
131393	277763
131393	605713
131393	679987
131393	897761
131393	1169337
131393	1362616
131393	1408607
131393	77952
131393	150464
131393	584107
131393	977363
131393	985909
1311046	137403
393551	641494
393551	644920
393551	751721
393551	949718
1442163	463976
1442163	885109
262519	509656
262519	715590
262519	847890
1311097	1331191
1311101	1024124
1311101	1192210
1311101	1366248
1442177	8429
1442177	1362293
1442177	253517
1180034	24755
1180034	138459
1180034	752481
1048972	1179217
399	78833
131476	1043026
131476	408550
131476	1022600
131476	1199545
131476	8854
131476	379187
131476	77952
131476	376342
131476	393454
1048994	114643
437	583348
437	91672
438	34373
438	230660
262590	156952
262590	421136
655810	241277
655810	665628
1180099	683894
786891	433614
1180115	146634
1180115	662056
1180115	1194479
1180115	1451354
1180115	431356
1049045	412623
1049045	599195
1049045	1024241
470	733824
470	991754
470	1408676
470	504496
470	809857
470	138958
470	244001
470	391037
470	555301
470	1278155
655832	204049
655832	398819
655832	647149
1049050	1052295
786914	800266
21927	106427
21927	600720
393710	152744
393710	438821
393710	567172
393710	1083521
393710	1391018
393710	549632
393710	670332
786933	431028
786933	1368109
786933	1392826
918009	37310
131581	414461
131581	805272
131581	905404
131585	917078
524817	621763
535	101960
524824	50520
524824	450857
524824	1188318
1049123	927644
1049123	1084007
1049123	1253605
524837	134172
262694	388958
262694	1067047
393775	181916
393775	320225
393775	1078007
393775	873128
131632	1000078
131632	1090232
240392	413253
240392	429109
240392	1197823
240392	804173
1180212	647593
131637	48691
131637	316309
131637	933591
131637	216526
131637	411871
131637	1009927
131637	1131279
131637	1464740
131637	1515675
393789	72424
393789	772993
393789	538938
393789	715013
918080	2168
918080	98798
918080	1385734
131650	543368
131650	575236
131650	904199
583	180275
583	542095
583	1249294
583	1309762
918094	182652
918094	380101
524880	142044
524880	182557
524880	434970
524880	647723
524880	880519
524880	972072
524880	1429192
594	161879
131669	88502
131669	1334652
524889	165372
524889	211789
524889	276584
524889	355921
524889	1098445
415162	1084306
524896	1145753
262756	822414
524907	139663
524907	728038
524907	139582
524907	11554
524907	198540
524907	457521
524908	394798
524908	411999
524908	1062990
524908	1097513
1311345	50110
1311345	1074385
1311345	149865
1311345	569081
1311345	681916
1311345	703628
1311345	862952
1311345	967790
1311345	1484718
1311345	1489319
655987	133970
655987	508304
655987	988220
655987	1228912
655987	1425055
524922	269736
524922	653039
524922	1485761
524924	35950
1442430	347644
1442430	426219
1442430	932496
1442430	946810
1442430	1149580
1442430	1378453
1442430	1439197
131719	50374
131719	315965
131719	1264372
131719	1506728
131719	272542
131719	336597
524937	68471
524937	679111
524937	959516
524937	1346729
524937	1510090
393872	329155
393872	1327893
666	9512
666	1055784
666	215516
666	739505
666	1094356
1049250	1131930
677	662230
677	1141525
677	142177
677	31873
677	369032
677	607688
677	787478
131753	52662
1180332	398881
1180332	638590
524976	161364
524976	465259
524976	538518
787121	1313224
656057	708317
918205	370383
918205	1070326
918205	1304938
918205	520290
918205	809529
918205	947562
918205	853765
918205	149492
262851	333751
1086789	7500
1086789	239415
1086789	891789
524999	665557
262860	272509
262860	795965
262860	1003149
525013	576625
525013	695243
525013	15914
525013	154119
525013	446360
525013	511033
525013	833803
525013	87575
525013	105230
525013	191896
525013	852532
525013	1231143
525013	38201
525013	59591
525013	73485
525013	291391
525013	584667
